date,pool,threads,sz,ws,rw_ratio,ltc,ltc_d,ops,pattern,offset,mode
May  2 15:46:14,ram_l,4,34720,17360,0,116,0.07,32220,uniform,random,Mem100
May  2 15:46:27,ram_l,4,34720,17360,50,153,0.33,24840,uniform,random,Mem100
May  2 15:46:43,ram_l,8,34720,17360,0,230,0.21,33493.3333333333,uniform,random,Mem100
May  2 15:46:59,ram_l,8,34720,17360,50,193,0.85,39706.6666666667,uniform,random,Mem100
May  2 15:47:17,ram_l,12,34720,17360,0,357,0.38,32686.6666666667,uniform,random,Mem100
May  2 15:47:35,ram_l,12,34720,17360,50,275,1.07,42106.6666666667,uniform,random,Mem100
May  2 15:47:56,ram_l,16,34720,17360,0,501,1.33,31336.6666666667,uniform,random,Mem100
May  2 15:48:15,ram_l,16,34720,17360,50,359,1.15,43340,uniform,random,Mem100
May  2 15:48:38,ram_l,20,34720,17360,0,665,145.17,30883.3333333333,uniform,random,Mem100
May  2 15:48:58,ram_l,20,34720,17360,50,447,36.98,43953.3333333333,uniform,random,Mem100
May  2 15:49:23,ram_l,24,34720,17360,0,810,157.37,30506.6666666667,uniform,random,Mem100
May  2 15:49:46,ram_l,24,34720,17360,50,538,43.36,43950,uniform,random,Mem100
May  2 15:50:13,ram_l,28,34720,17360,0,938,127.63,30220,uniform,random,Mem100
May  2 15:50:37,ram_l,28,34720,17360,50,631,37.16,43693.3333333334,uniform,random,Mem100
May  2 15:51:07,ram_l,32,34720,17360,0,1056,1.47,29966.6666666667,uniform,random,Mem100
May  2 15:51:34,ram_l,32,34720,17360,50,729,1.86,43170,uniform,random,Mem100
May  2 15:51:46,ram_l,1,34720,17360,0,81,0.00,11336.6666666667,uniform,random,Mem100
May  2 15:51:59,ram_l,1,34720,17360,50,126,0.00,7510,uniform,random,Mem100
May  2 15:52:12,ram_l,5,34720,17360,0,141,0.04,33493.3333333333,uniform,random,Mem100
May  2 15:52:25,ram_l,5,34720,17360,50,157,0.53,30336.6666666667,uniform,random,Mem100
May  2 15:52:41,ram_l,9,34720,17360,0,258,0.19,33683.3333333333,uniform,random,Mem100
May  2 15:52:58,ram_l,9,34720,17360,50,211,0.81,40880,uniform,random,Mem100
May  2 15:53:16,ram_l,13,34720,17360,0,388,0.98,32636.6666666667,uniform,random,Mem100
May  2 15:53:34,ram_l,13,34720,17360,50,294,0.93,42740,uniform,random,Mem100
May  2 15:53:55,ram_l,17,34720,17360,0,541,85.94,31403.3333333333,uniform,random,Mem100
May  2 15:54:15,ram_l,17,34720,17360,50,379,22.55,43796.6666666667,uniform,random,Mem100
May  2 15:54:38,ram_l,21,34720,17360,0,699,150.83,30963.3333333333,uniform,random,Mem100
May  2 15:54:59,ram_l,21,34720,17360,50,463,27.29,44480,uniform,random,Mem100
May  2 15:55:24,ram_l,25,34720,17360,0,809,103.18,31033.3333333333,uniform,random,Mem100
May  2 15:55:47,ram_l,25,34720,17360,50,560,42.75,43956.6666666667,uniform,random,Mem100
May  2 15:56:15,ram_l,29,34720,17360,0,965,106.59,30193.3333333333,uniform,random,Mem100
May  2 15:56:40,ram_l,29,34720,17360,50,656,34.57,43500,uniform,random,Mem100
May  2 15:57:11,ram_l,33,34720,17360,0,1101,90.58,29820,uniform,random,Mem100
May  2 15:57:38,ram_l,33,34720,17360,50,758,60.23,43043.3333333333,uniform,random,Mem100
May  2 15:57:57,ram_l,3,63488,31744,0,154,0.08,18520,uniform,random,Mem100
May  2 15:58:21,ram_l,3,63488,31744,50,198,0.41,14616.6666666667,uniform,random,Mem100
May  2 15:59:08,ram_l,7,63488,31744,0,364,0.78,18803.3333333333,uniform,random,Mem100
May  2 15:59:56,ram_l,7,63488,31744,50,309,0.64,22080,uniform,random,Mem100
May  2 16:00:57,ram_l,11,63488,31744,0,635,1.42,17080,uniform,random,Mem100
May  2 16:01:56,ram_l,11,63488,31744,50,467,0.84,23103.3333333333,uniform,random,Mem100
May  2 16:03:09,ram_l,15,63488,31744,0,966,1.31,15370,uniform,random,Mem100
May  2 16:04:16,ram_l,15,63488,31744,50,637,1.22,23180,uniform,random,Mem100
May  2 16:05:38,ram_l,19,63488,31744,0,1337,333.14,14873.3333333333,uniform,random,Mem100
May  2 16:06:52,ram_l,19,63488,31744,50,821,79.51,23033.3333333333,uniform,random,Mem100
May  2 16:08:24,ram_l,23,63488,31744,0,1660,383.05,14640,uniform,random,Mem100
May  2 16:09:45,ram_l,23,63488,31744,50,1014,100.88,22686.6666666667,uniform,random,Mem100
May  2 16:11:27,ram_l,27,63488,31744,0,1939,327.88,14433.3333333333,uniform,random,Mem100
May  2 16:12:56,ram_l,27,63488,31744,50,1220,95.97,22073.3333333333,uniform,random,Mem100
May  2 16:14:49,ram_l,31,63488,31744,0,2189,158.92,14243.3333333333,uniform,random,Mem100
May  2 16:16:27,ram_l,31,63488,31744,50,1448,52.88,21290,uniform,random,Mem100
May  2 16:16:54,ram_l,4,63488,31744,0,205,0.07,18786.6666666667,uniform,random,Mem100
May  2 16:17:25,ram_l,4,63488,31744,50,213,0.36,18120,uniform,random,Mem100
May  2 16:18:17,ram_l,8,63488,31744,0,428,0.79,18346.6666666667,uniform,random,Mem100
May  2 16:19:08,ram_l,8,63488,31744,50,348,0.69,22496.6666666667,uniform,random,Mem100
May  2 16:20:12,ram_l,12,63488,31744,0,712,2.25,16653.3333333333,uniform,random,Mem100
May  2 16:21:13,ram_l,12,63488,31744,50,508,1.29,23186.6666666667,uniform,random,Mem100
May  2 16:22:29,ram_l,16,63488,31744,0,1049,2.73,15130,uniform,random,Mem100
May  2 16:23:38,ram_l,16,63488,31744,50,683,1.44,23106.6666666667,uniform,random,Mem100
May  2 16:25:01,ram_l,20,63488,31744,0,1412,341.37,14860,uniform,random,Mem100
May  2 16:26:16,ram_l,20,63488,31744,50,861,78.77,23113.3333333333,uniform,random,Mem100
May  2 16:27:50,ram_l,24,63488,31744,0,1730,374.59,14603.3333333333,uniform,random,Mem100
May  2 16:29:14,ram_l,24,63488,31744,50,1065,103.32,22543.3333333333,uniform,random,Mem100
May  2 16:30:58,ram_l,28,63488,31744,0,2002,300.52,14403.3333333333,uniform,random,Mem100
May  2 16:32:29,ram_l,28,63488,31744,50,1276,91.80,21890,uniform,random,Mem100
May  2 16:34:25,ram_l,32,63488,31744,0,2245,13.53,14203.3333333333,uniform,random,Mem100
May  2 16:36:04,ram_l,32,63488,31744,50,1488,6.18,21340,uniform,random,Mem100
May  2 16:36:30,ram_l,1,63488,31744,0,110,0.00,8483.33333333333,uniform,random,Mem100
May  2 16:36:57,ram_l,1,63488,31744,50,162,0.00,5880,uniform,random,Mem100
May  2 16:37:31,ram_l,5,63488,31744,0,257,0.69,18833.3333333333,uniform,random,Mem100
May  2 16:38:07,ram_l,5,63488,31744,50,231,0.69,20916.6666666667,uniform,random,Mem100
May  2 16:39:03,ram_l,9,63488,31744,0,493,1.43,17923.3333333333,uniform,random,Mem100
May  2 16:39:58,ram_l,9,63488,31744,50,387,0.99,22690,uniform,random,Mem100
May  2 16:41:06,ram_l,13,63488,31744,0,795,2.39,16153.3333333333,uniform,random,Mem100
May  2 16:42:09,ram_l,13,63488,31744,50,550,1.34,23200,uniform,random,Mem100
May  2 16:43:28,ram_l,17,63488,31744,0,1151,220.44,15023.3333333333,uniform,random,Mem100
May  2 16:44:39,ram_l,17,63488,31744,50,726,47.51,23150,uniform,random,Mem100
May  2 16:46:05,ram_l,21,63488,31744,0,1507,376.46,14733.3333333333,uniform,random,Mem100
May  2 16:47:23,ram_l,21,63488,31744,50,917,92.29,22870,uniform,random,Mem100
May  2 16:48:59,ram_l,25,63488,31744,0,1802,366.34,14536.6666666667,uniform,random,Mem100
May  2 16:50:23,ram_l,25,63488,31744,50,1092,72.02,22760,uniform,random,Mem100
May  2 16:52:10,ram_l,29,63488,31744,0,2065,266.55,14360,uniform,random,Mem100
May  2 16:53:43,ram_l,29,63488,31744,50,1332,82.88,21690,uniform,random,Mem100
May  2 16:55:41,ram_l,33,63488,31744,0,2339,272.26,14200,uniform,random,Mem100
May  2 16:57:23,ram_l,33,63488,31744,50,1566,199.16,21133.3333333333,uniform,random,Mem100
May  2 16:57:45,ram_l,3,64488,32244,0,157,0.26,18210,uniform,random,Mem100
May  2 16:58:10,ram_l,3,64488,32244,50,200,0.57,14476.6666666667,uniform,random,Mem100
May  2 16:58:59,ram_l,7,64488,32244,0,377,0.79,18210,uniform,random,Mem100
May  2 16:59:48,ram_l,7,64488,32244,50,314,0.86,21726.6666666667,uniform,random,Mem100
May  2 17:00:52,ram_l,11,64488,32244,0,649,1.82,16716.6666666667,uniform,random,Mem100
May  2 17:01:54,ram_l,11,64488,32244,50,476,1.29,22690,uniform,random,Mem100
May  2 17:03:10,ram_l,15,64488,32244,0,985,2.77,15093.3333333333,uniform,random,Mem100
May  2 17:04:19,ram_l,15,64488,32244,50,648,2.88,22800,uniform,random,Mem100
May  2 17:05:43,ram_l,19,64488,32244,0,1305,251.99,14930,uniform,random,Mem100
May  2 17:06:59,ram_l,19,64488,32244,50,836,81.06,22650,uniform,random,Mem100
May  2 17:08:34,ram_l,23,64488,32244,0,1690,391.48,14390,uniform,random,Mem100
May  2 17:09:59,ram_l,23,64488,32244,50,1031,103.01,22286.6666666667,uniform,random,Mem100
May  2 17:11:44,ram_l,27,64488,32244,0,1974,336.58,14173.3333333333,uniform,random,Mem100
May  2 17:13:17,ram_l,27,64488,32244,50,1244,98.68,21660,uniform,random,Mem100
May  2 17:15:13,ram_l,31,64488,32244,0,2225,162.58,14003.3333333333,uniform,random,Mem100
May  2 17:16:55,ram_l,31,64488,32244,50,1472,53.00,20930,uniform,random,Mem100
May  2 17:17:23,ram_l,4,64488,32244,0,208,0.07,18523.3333333333,uniform,random,Mem100
May  2 17:17:54,ram_l,4,64488,32244,50,213,0.61,18140,uniform,random,Mem100
May  2 17:18:47,ram_l,8,64488,32244,0,437,1.19,17990,uniform,random,Mem100
May  2 17:19:41,ram_l,8,64488,32244,50,354,0.84,22113.3333333333,uniform,random,Mem100
May  2 17:20:48,ram_l,12,64488,32244,0,726,2.24,16323.3333333333,uniform,random,Mem100
May  2 17:21:51,ram_l,12,64488,32244,50,517,1.23,22796.6666666667,uniform,random,Mem100
May  2 17:23:10,ram_l,16,64488,32244,0,1066,5.29,14870,uniform,random,Mem100
May  2 17:24:21,ram_l,16,64488,32244,50,685,1.31,23040,uniform,random,Mem100
May  2 17:25:48,ram_l,20,64488,32244,0,1448,368.94,14566.6666666667,uniform,random,Mem100
May  2 17:27:06,ram_l,20,64488,32244,50,885,89.72,22566.6666666667,uniform,random,Mem100
May  2 17:28:42,ram_l,24,64488,32244,0,1684,274.66,14606.6666666667,uniform,random,Mem100
May  2 17:30:08,ram_l,24,64488,32244,50,1082,104.23,22180,uniform,random,Mem100
May  2 17:31:54,ram_l,28,64488,32244,0,1980,231.63,14333.3333333333,uniform,random,Mem100
May  2 17:33:28,ram_l,28,64488,32244,50,1281,74.17,21743.3333333333,uniform,random,Mem100
May  2 17:35:29,ram_l,32,64488,32244,0,2281,15.39,13976.6666666667,uniform,random,Mem100
May  2 17:37:12,ram_l,32,64488,32244,50,1529,8.78,20773.3333333333,uniform,random,Mem100
May  2 17:37:38,ram_l,1,64488,32244,0,111,0.00,8433.33333333333,uniform,random,Mem100
May  2 17:38:06,ram_l,1,64488,32244,50,167,0.00,5716.66666666667,uniform,random,Mem100
May  2 17:38:41,ram_l,5,64488,32244,0,261,0.48,18583.3333333333,uniform,random,Mem100
May  2 17:39:19,ram_l,5,64488,32244,50,234,0.62,20676.6666666667,uniform,random,Mem100
May  2 17:40:16,ram_l,9,64488,32244,0,501,1.43,17653.3333333333,uniform,random,Mem100
May  2 17:41:14,ram_l,9,64488,32244,50,393,1.05,22396.6666666667,uniform,random,Mem100
May  2 17:42:22,ram_l,13,64488,32244,0,775,2.18,16580,uniform,random,Mem100
May  2 17:43:28,ram_l,13,64488,32244,50,559,1.18,22870,uniform,random,Mem100
May  2 17:44:48,ram_l,17,64488,32244,0,1171,225.39,14780,uniform,random,Mem100
May  2 17:46:02,ram_l,17,64488,32244,50,740,50.83,22760,uniform,random,Mem100
May  2 17:47:31,ram_l,21,64488,32244,0,1531,383.02,14506.6666666667,uniform,random,Mem100
May  2 17:48:51,ram_l,21,64488,32244,50,930,95.02,22553.3333333333,uniform,random,Mem100
May  2 17:50:31,ram_l,25,64488,32244,0,1832,373.31,14310,uniform,random,Mem100
May  2 17:51:59,ram_l,25,64488,32244,50,1133,104.25,22046.6666666667,uniform,random,Mem100
May  2 17:53:48,ram_l,29,64488,32244,0,2054,209.32,14260,uniform,random,Mem100
May  2 17:55:25,ram_l,29,64488,32244,50,1356,85.15,21310,uniform,random,Mem100
May  2 17:57:27,ram_l,33,64488,32244,0,2372,233.62,13976.6666666667,uniform,random,Mem100
May  2 17:59:13,ram_l,33,64488,32244,50,1588,167.93,20803.3333333333,uniform,random,Mem100
May  2 17:59:36,ram_l,3,65488,32744,0,160,0.38,17916.6666666667,uniform,random,Mem100
May  2 18:00:01,ram_l,3,65488,32744,50,201,0.66,14363.3333333333,uniform,random,Mem100
May  2 18:00:51,ram_l,7,65488,32744,0,384,0.79,17883.3333333333,uniform,random,Mem100
May  2 18:01:43,ram_l,7,65488,32744,50,321,0.70,21306.6666666667,uniform,random,Mem100
May  2 18:02:50,ram_l,11,65488,32744,0,662,1.66,16400,uniform,random,Mem100
May  2 18:03:54,ram_l,11,65488,32744,50,486,1.33,22243.3333333333,uniform,random,Mem100
May  2 18:05:13,ram_l,15,65488,32744,0,1009,2.56,14726.6666666667,uniform,random,Mem100
May  2 18:06:26,ram_l,15,65488,32744,50,660,1.87,22353.3333333333,uniform,random,Mem100
May  2 18:07:53,ram_l,19,65488,32744,0,1336,260.16,14600,uniform,random,Mem100
May  2 18:09:13,ram_l,19,65488,32744,50,854,82.83,22186.6666666667,uniform,random,Mem100
May  2 18:10:52,ram_l,23,65488,32744,0,1727,400.93,14086.6666666667,uniform,random,Mem100
May  2 18:12:20,ram_l,23,65488,32744,50,1054,104.80,21816.6666666667,uniform,random,Mem100
May  2 18:14:09,ram_l,27,65488,32744,0,2019,344.92,13866.6666666667,uniform,random,Mem100
May  2 18:15:46,ram_l,27,65488,32744,50,1271,100.40,21206.6666666667,uniform,random,Mem100
May  2 18:17:47,ram_l,31,65488,32744,0,2275,166.54,13703.3333333333,uniform,random,Mem100
May  2 18:19:33,ram_l,31,65488,32744,50,1507,55.76,20460,uniform,random,Mem100
May  2 18:20:02,ram_l,4,65488,32744,0,212,0.41,18213.3333333333,uniform,random,Mem100
May  2 18:20:34,ram_l,4,65488,32744,50,216,0.62,17910,uniform,random,Mem100
May  2 18:21:30,ram_l,8,65488,32744,0,447,0.84,17600,uniform,random,Mem100
May  2 18:22:26,ram_l,8,65488,32744,50,361,0.92,21700,uniform,random,Mem100
May  2 18:23:36,ram_l,12,65488,32744,0,745,2.27,15916.6666666667,uniform,random,Mem100
May  2 18:24:42,ram_l,12,65488,32744,50,527,1.34,22380,uniform,random,Mem100
May  2 18:26:04,ram_l,16,65488,32744,0,1092,3.11,14536.6666666667,uniform,random,Mem100
May  2 18:27:18,ram_l,16,65488,32744,50,709,2.53,22256.6666666667,uniform,random,Mem100
May  2 18:28:48,ram_l,20,65488,32744,0,1482,380.85,14260,uniform,random,Mem100
May  2 18:30:09,ram_l,20,65488,32744,50,902,91.80,22146.6666666667,uniform,random,Mem100
May  2 18:31:51,ram_l,24,65488,32744,0,1800,395.29,14056.6666666667,uniform,random,Mem100
May  2 18:33:20,ram_l,24,65488,32744,50,1107,109.15,21686.6666666667,uniform,random,Mem100
May  2 18:35:13,ram_l,28,65488,32744,0,2082,315.69,13836.6666666667,uniform,random,Mem100
May  2 18:36:52,ram_l,28,65488,32744,50,1329,97.42,21033.3333333333,uniform,random,Mem100
May  2 18:38:57,ram_l,32,65488,32744,0,2336,10.16,13656.6666666667,uniform,random,Mem100
May  2 18:40:45,ram_l,32,65488,32744,50,1566,5.57,20290,uniform,random,Mem100
May  2 18:41:12,ram_l,1,65488,32744,0,112,0.00,8353.33333333333,uniform,random,Mem100
May  2 18:41:40,ram_l,1,65488,32744,50,164,0.00,5846.66666666667,uniform,random,Mem100
May  2 18:42:16,ram_l,5,65488,32744,0,266,0.23,18233.3333333333,uniform,random,Mem100
May  2 18:42:55,ram_l,5,65488,32744,50,244,0.27,19830,uniform,random,Mem100
May  2 18:43:55,ram_l,9,65488,32744,0,512,0.37,17253.3333333333,uniform,random,Mem100
May  2 18:44:55,ram_l,9,65488,32744,50,401,1.01,21946.6666666667,uniform,random,Mem100
May  2 18:46:07,ram_l,13,65488,32744,0,828,2.61,15530,uniform,random,Mem100
May  2 18:47:16,ram_l,13,65488,32744,50,570,1.38,22420,uniform,random,Mem100
May  2 18:48:40,ram_l,17,65488,32744,0,1198,231.53,14463.3333333333,uniform,random,Mem100
May  2 18:49:57,ram_l,17,65488,32744,50,756,52.01,22296.6666666667,uniform,random,Mem100
May  2 18:51:30,ram_l,21,65488,32744,0,1567,395.73,14203.3333333333,uniform,random,Mem100
May  2 18:52:53,ram_l,21,65488,32744,50,952,99.97,22043.3333333333,uniform,random,Mem100
May  2 18:54:38,ram_l,25,65488,32744,0,1874,384.59,14000,uniform,random,Mem100
May  2 18:56:09,ram_l,25,65488,32744,50,1160,107.79,21540,uniform,random,Mem100
May  2 18:58:05,ram_l,29,65488,32744,0,2145,278.59,13816.6666666667,uniform,random,Mem100
May  2 18:59:46,ram_l,29,65488,32744,50,1389,88.08,20813.3333333333,uniform,random,Mem100
May  2 19:01:54,ram_l,33,65488,32744,0,2415,190.26,13680,uniform,random,Mem100
May  2 19:03:43,ram_l,33,65488,32744,50,1624,161.31,20336.6666666667,uniform,random,Mem100
May  2 19:04:07,ram_l,3,66488,33244,0,162,0.19,17676.6666666667,uniform,random,Mem100
May  2 19:04:33,ram_l,3,66488,33244,50,203,0.26,14246.6666666667,uniform,random,Mem100
May  2 19:05:25,ram_l,7,66488,33244,0,389,0.25,17640,uniform,random,Mem100
May  2 19:06:18,ram_l,7,66488,33244,50,324,0.83,21093.3333333333,uniform,random,Mem100
May  2 19:07:26,ram_l,11,66488,33244,0,672,1.14,16150,uniform,random,Mem100
May  2 19:08:32,ram_l,11,66488,33244,50,490,2.04,22020,uniform,random,Mem100
May  2 19:09:54,ram_l,15,66488,33244,0,1022,0.33,14550,uniform,random,Mem100
May  2 19:11:09,ram_l,15,66488,33244,50,671,1.29,22050,uniform,random,Mem100
May  2 19:12:39,ram_l,19,66488,33244,0,1413,357.97,14113.3333333333,uniform,random,Mem100
May  2 19:14:02,ram_l,19,66488,33244,50,865,85.24,21900,uniform,random,Mem100
May  2 19:15:44,ram_l,23,66488,33244,0,1752,408.57,13893.3333333333,uniform,random,Mem100
May  2 19:17:14,ram_l,23,66488,33244,50,1068,108.65,21550,uniform,random,Mem100
May  2 19:19:07,ram_l,27,66488,33244,0,2050,351.44,13673.3333333333,uniform,random,Mem100
May  2 19:20:47,ram_l,27,66488,33244,50,1293,104.68,20860,uniform,random,Mem100
May  2 19:22:53,ram_l,31,66488,33244,0,2307,169.89,13520,uniform,random,Mem100
May  2 19:24:41,ram_l,31,66488,33244,50,1527,55.57,20190,uniform,random,Mem100
May  2 19:25:11,ram_l,4,66488,33244,0,216,0.12,17900,uniform,random,Mem100
May  2 19:25:44,ram_l,4,66488,33244,50,219,0.86,17600,uniform,random,Mem100
May  2 19:26:41,ram_l,8,66488,33244,0,453,0.25,17343.3333333333,uniform,random,Mem100
May  2 19:27:39,ram_l,8,66488,33244,50,367,1.16,21303.3333333333,uniform,random,Mem100
May  2 19:28:50,ram_l,12,66488,33244,0,749,2.28,15833.3333333333,uniform,random,Mem100
May  2 19:29:59,ram_l,12,66488,33244,50,533,1.21,22093.3333333333,uniform,random,Mem100
May  2 19:31:23,ram_l,16,66488,33244,0,1108,3.79,14330,uniform,random,Mem100
May  2 19:32:40,ram_l,16,66488,33244,50,718,1.44,21983.3333333333,uniform,random,Mem100
May  2 19:34:13,ram_l,20,66488,33244,0,1505,386.38,14046.6666666667,uniform,random,Mem100
May  2 19:35:37,ram_l,20,66488,33244,50,916,92.57,21800,uniform,random,Mem100
May  2 19:37:22,ram_l,24,66488,33244,0,1818,387.65,13876.6666666667,uniform,random,Mem100
May  2 19:38:54,ram_l,24,66488,33244,50,1105,85.95,21636.6666666667,uniform,random,Mem100
May  2 19:40:51,ram_l,28,66488,33244,0,2115,321.20,13640,uniform,random,Mem100
May  2 19:42:33,ram_l,28,66488,33244,50,1351,98.58,20680,uniform,random,Mem100
May  2 19:44:42,ram_l,32,66488,33244,0,2369,9.15,13456.6666666667,uniform,random,Mem100
May  2 19:46:33,ram_l,32,66488,33244,50,1591,3.20,19973.3333333333,uniform,random,Mem100
May  2 19:47:00,ram_l,1,66488,33244,0,115,0.00,8126.66666666667,uniform,random,Mem100
May  2 19:47:29,ram_l,1,66488,33244,50,166,0.00,5760,uniform,random,Mem100
May  2 19:48:06,ram_l,5,66488,33244,0,270,0.22,17970,uniform,random,Mem100
May  2 19:48:46,ram_l,5,66488,33244,50,242,0.83,20036.6666666667,uniform,random,Mem100
May  2 19:49:49,ram_l,9,66488,33244,0,521,0.36,16993.3333333333,uniform,random,Mem100
May  2 19:50:50,ram_l,9,66488,33244,50,407,1.03,21636.6666666667,uniform,random,Mem100
May  2 19:52:05,ram_l,13,66488,33244,0,841,2.60,15280,uniform,random,Mem100
May  2 19:53:16,ram_l,13,66488,33244,50,579,1.13,22083.3333333333,uniform,random,Mem100
May  2 19:54:43,ram_l,17,66488,33244,0,1216,235.73,14246.6666666667,uniform,random,Mem100
May  2 19:56:02,ram_l,17,66488,33244,50,768,54.28,21950,uniform,random,Mem100
May  2 19:57:37,ram_l,21,66488,33244,0,1561,357.26,14080,uniform,random,Mem100
May  2 19:59:04,ram_l,21,66488,33244,50,967,100.55,21710,uniform,random,Mem100
May  2 20:00:51,ram_l,25,66488,33244,0,1903,391.59,13793.3333333333,uniform,random,Mem100
May  2 20:02:26,ram_l,25,66488,33244,50,1179,108.95,21193.3333333333,uniform,random,Mem100
May  2 20:04:25,ram_l,29,66488,33244,0,2183,283.36,13573.3333333333,uniform,random,Mem100
May  2 20:06:10,ram_l,29,66488,33244,50,1410,89.57,20496.6666666667,uniform,random,Mem100
May  2 20:08:21,ram_l,33,66488,33244,0,2458,229.69,13470,uniform,random,Mem100
May  2 20:10:14,ram_l,33,66488,33244,50,1653,179.68,20006.6666666667,uniform,random,Mem100
May  2 20:10:39,ram_l,3,67488,33744,0,165,0.08,17380,uniform,random,Mem100
May  2 20:11:05,ram_l,3,67488,33744,50,205,0.81,14123.3333333333,uniform,random,Mem100
May  2 20:11:59,ram_l,7,67488,33744,0,398,0.29,17266.6666666667,uniform,random,Mem100
May  2 20:12:54,ram_l,7,67488,33744,50,331,0.92,20670,uniform,random,Mem100
May  2 20:14:05,ram_l,11,67488,33744,0,688,2.49,15786.6666666667,uniform,random,Mem100
May  2 20:15:14,ram_l,11,67488,33744,50,502,1.18,21550,uniform,random,Mem100
May  2 20:16:38,ram_l,15,67488,33744,0,1044,3.07,14236.6666666667,uniform,random,Mem100
May  2 20:17:57,ram_l,15,67488,33744,50,684,1.27,21606.6666666667,uniform,random,Mem100
May  2 20:19:31,ram_l,19,67488,33744,0,1431,348.20,13873.3333333333,uniform,random,Mem100
May  2 20:20:56,ram_l,19,67488,33744,50,883,87.04,21453.3333333333,uniform,random,Mem100
May  2 20:22:42,ram_l,23,67488,33744,0,1792,421.61,13596.6666666667,uniform,random,Mem100
May  2 20:24:17,ram_l,23,67488,33744,50,1091,111.00,21093.3333333333,uniform,random,Mem100
May  2 20:26:14,ram_l,27,67488,33744,0,2092,360.00,13390,uniform,random,Mem100
May  2 20:27:57,ram_l,27,67488,33744,50,1313,102.87,20530,uniform,random,Mem100
May  2 20:30:07,ram_l,31,67488,33744,0,2346,164.12,13283.3333333333,uniform,random,Mem100
May  2 20:32:01,ram_l,31,67488,33744,50,1557,58.60,19780,uniform,random,Mem100
May  2 20:32:32,ram_l,4,67488,33744,0,220,0.14,17596.6666666667,uniform,random,Mem100
May  2 20:33:06,ram_l,4,67488,33744,50,222,0.63,17433.3333333333,uniform,random,Mem100
May  2 20:34:05,ram_l,8,67488,33744,0,463,0.28,16953.3333333333,uniform,random,Mem100
May  2 20:35:05,ram_l,8,67488,33744,50,373,0.95,20936.6666666667,uniform,random,Mem100
May  2 20:36:20,ram_l,12,67488,33744,0,773,2.41,15353.3333333333,uniform,random,Mem100
May  2 20:37:31,ram_l,12,67488,33744,50,544,1.36,21676.6666666667,uniform,random,Mem100
May  2 20:38:58,ram_l,16,67488,33744,0,1130,4.11,14056.6666666667,uniform,random,Mem100
May  2 20:40:18,ram_l,16,67488,33744,50,733,1.87,21546.6666666667,uniform,random,Mem100
May  2 20:41:55,ram_l,20,67488,33744,0,1537,396.82,13763.3333333333,uniform,random,Mem100
May  2 20:43:23,ram_l,20,67488,33744,50,934,96.38,21383.3333333333,uniform,random,Mem100
May  2 20:45:12,ram_l,24,67488,33744,0,1867,413.64,13566.6666666667,uniform,random,Mem100
May  2 20:46:48,ram_l,24,67488,33744,50,1145,112.94,20963.3333333333,uniform,random,Mem100
May  2 20:48:49,ram_l,28,67488,33744,0,2153,322.49,13380,uniform,random,Mem100
May  2 20:50:34,ram_l,28,67488,33744,50,1358,81.64,20526.6666666667,uniform,random,Mem100
May  2 20:52:48,ram_l,32,67488,33744,0,2417,12.71,13216.6666666667,uniform,random,Mem100
May  2 20:54:44,ram_l,32,67488,33744,50,1623,3.17,19600,uniform,random,Mem100
May  2 20:55:11,ram_l,1,67488,33744,0,114,0.00,8200,uniform,random,Mem100
May  2 20:55:41,ram_l,1,67488,33744,50,168,0.00,5720,uniform,random,Mem100
May  2 20:56:19,ram_l,5,67488,33744,0,275,0.10,17646.6666666667,uniform,random,Mem100
May  2 20:57:00,ram_l,5,67488,33744,50,245,0.66,19710,uniform,random,Mem100
May  2 20:58:04,ram_l,9,67488,33744,0,532,0.39,16650,uniform,random,Mem100
May  2 20:59:08,ram_l,9,67488,33744,50,415,1.16,21250,uniform,random,Mem100
May  2 21:00:26,ram_l,13,67488,33744,0,860,3.09,14950,uniform,random,Mem100
May  2 21:01:39,ram_l,13,67488,33744,50,590,1.19,21686.6666666667,uniform,random,Mem100
May  2 21:03:09,ram_l,17,67488,33744,0,1241,241.83,13956.6666666667,uniform,random,Mem100
May  2 21:04:31,ram_l,17,67488,33744,50,783,54.29,21533.3333333333,uniform,random,Mem100
May  2 21:06:11,ram_l,21,67488,33744,0,1623,413.82,13730,uniform,random,Mem100
May  2 21:07:41,ram_l,21,67488,33744,50,985,103.15,21313.3333333333,uniform,random,Mem100
May  2 21:09:31,ram_l,25,67488,33744,0,1865,295.64,13760,uniform,random,Mem100
May  2 21:11:09,ram_l,25,67488,33744,50,1200,113.33,20853.3333333333,uniform,random,Mem100
May  2 21:13:13,ram_l,29,67488,33744,0,2220,289.78,13360,uniform,random,Mem100
May  2 21:15:01,ram_l,29,67488,33744,50,1435,92.53,20153.3333333333,uniform,random,Mem100
May  2 21:17:17,ram_l,33,67488,33744,0,2511,260.98,13226.6666666667,uniform,random,Mem100
May  2 21:19:14,ram_l,33,67488,33744,50,1667,162.18,19823.3333333333,uniform,random,Mem100
Apr 27 09:41:01,fsdax,1,256,128,0,181,0.00,5295,uniform,random,App
Apr 27 09:41:12,ram_l,1,256,128,0,32,0.00,25184,uniform,random,App
Apr 27 09:41:23,ram_r,1,256,128,0,38,0.00,21836,uniform,random,App
Apr 27 09:41:34,pm_l,1,256,128,0,179,0.00,5381,uniform,random,App
